location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm10,128,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,40,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,o3,28.22,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,co,0.69,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,so2,1.3,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,no2,17.5,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm10,106,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,34,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,o3,56.06,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,co,0.13,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,so2,3.2,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,no2,31.8,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,33,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,o3,43.55,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,co,580,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,so2,8.8,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,no2,14.2,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm10,101,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,40,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,o3,32.55,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,co,260,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,no2,9.41,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,100.37,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,no2,21.67,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,co,430,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,o3,34.34,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BTM Layout, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,so2,1.46,µg/m³,12.9135218,77.5950804,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,78,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,so2,3.11,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,no2,17.84,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,co,780,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,pm25,186.18,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:45:00.000Z,2019-05-02T22:15:00+05:30,so2,3.97,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm25,188.25,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,o3,27.83,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,co,1480,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,so2,6.8,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,no2,62.4,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm10,128,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm25,40,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,o3,28.22,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,co,0.69,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,so2,1,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,no2,17.9,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm10,106,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm25,34,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,o3,53.7,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,co,0.15,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,so2,3.3,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,no2,33.4,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm10,112,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm25,33,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,o3,39.55,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,co,630,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,so2,10,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,no2,16.3,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm10,101,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm25,40,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,o3,29.86,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,so2,4.17,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,co,290,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"BWSSB Kadabesanahalli, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,no2,7.55,µg/m³,12.9352049,77.6814488,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,co,820,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,so2,2.73,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,no2,18.32,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Peenya, Bengaluru - CPCB",Bengaluru,IN,2019-05-02T16:30:00.000Z,2019-05-02T22:00:00+05:30,pm25,78,µg/m³,13.0270199,77.494094,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,o3,27.83,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,o3,24.3,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,so2,7.1,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,no2,61.3,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,pm10,128,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,pm25,40,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,o3,38.18,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,co,660,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,so2,11.4,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,no2,16.1,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,pm10,104,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hebbal, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,pm25,45,µg/m³,13.029152,77.585901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,o3,46.84,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,co,0.25,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,so2,3.2,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,no2,34.8,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,pm10,112,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Jayanagar 5th Block, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,pm25,33,µg/m³,12.920984,77.584908,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,co,1510,µg/m³,12.917348,77.622813,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,co,0.69,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,so2,0.5,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
"Hombegowda Nagar, Bengaluru - KSPCB",Bengaluru,IN,2019-05-02T16:15:00.000Z,2019-05-02T21:45:00+05:30,no2,20.7,µg/m³,12.938539,77.5901,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
